Mod:Item:MetaData, Localized Name
hbm:block_fiberglass, 玻璃纤维卷
hbm:block_white_phosphorus, 白磷块
hbm:block_red_phosphorus, 红磷块
hbm:block_foam, 泡沫
hbm:block_lignite, 褐煤块
hbm:block_coke, 焦炭块
hbm:block_coal_infernal, 地狱煤块
hbm:block_solid_fuel, 固体燃料块
hbm:block_solid_fuel_presto, Presto固体燃料块
hbm:block_solid_fuel_presto_triplet, 增强型Presto固体燃料块
hbm:block_graphite, 石墨块
hbm:block_graphite_drilled, 钻孔石墨
hbm:block_graphite_fuel, 桩燃料
hbm:block_graphite_plutonium, 桩燃料（繁殖）
hbm:block_graphite_rod, 桩控制杆
hbm:block_graphite_source, 堆中子源
hbm:block_reiium, 雷恩块
hbm:block_weidanium, 魏丹块
hbm:block_australium, 奥斯块
hbm:block_verticium, 韦德赛块
hbm:block_unobtainium, 难得素块
hbm:block_daffergon, 达夫贡块
hbm:depth_brick, 深层砖
hbm:depth_tiles, 深层瓷砖
hbm:depth_nether_brick, 下界深层砖
hbm:depth_nether_tiles, 下界深层瓷砖
hbm:depth_dnt, DNT-强化深层砖
hbm:stone_porous, 多孔石
hbm:basalt, 玄武岩
hbm:basalt_sulfur, 富硫玄武岩
hbm:basalt_fluorite, 富含氟石的玄武岩
hbm:basalt_asbestos, 富含石棉的玄武岩
hbm:basalt_gem, 富含宝石的玄武岩
hbm:basalt_smooth, 平滑玄武岩
hbm:basalt_brick, 玄武岩砖
hbm:basalt_polished, 抛光玄武岩
hbm:basalt_tiles, 玄武岩瓷砖
hbm:block_cap_nuka, 核子可乐瓶盖方块
hbm:block_cap_quantum, 樱桃味核子可乐瓶盖方块
hbm:block_cap_rad, 辐射 S~核子可乐瓶盖方块
hbm:block_cap_sparkle, 核子可乐瓶盖方块
hbm:block_cap_korl, Korl瓶盖方块
hbm:block_cap_fritz, 弗里茨瓶盖方块
hbm:block_cap_sunset, 夕阳沙士瓶盖方块
hbm:block_cap_star, 夕阳沙士星星瓶盖方块
hbm:nuke_gadget, 小玩意
hbm:nuke_boy, 小男孩
hbm:nuke_man, 胖子
hbm:nuke_mike, 常青藤迈克
hbm:nuke_tsar, 沙皇炸弹
hbm:nuke_fleija, F.L.E.I.J.A.
hbm:nuke_prototype, 原型
hbm:nuke_solinium, 蔚蓝洗礼
hbm:nuke_n2, N2炸弹
hbm:nuke_fstbmb, BF炸弹
hbm:nuke_custom, 自定义核弹
hbm:bomb_multi, 多功能炸弹
hbm:crashed_bomb, 哑弹
hbm:fireworks, 烟花箱
hbm:mine_ap, 反步兵地雷
hbm:mine_he, 反坦克地雷
hbm:mine_shrap, 破片地雷
hbm:mine_fat, 核地雷
hbm:flame_war, 盒中论战
hbm:float_bomb, 悬浮炸弹
hbm:emp_bomb, EMP炸弹
hbm:therm_endo, 吸热炸弹
hbm:therm_exo, 放热炸弹
hbm:det_cord, 炸药引信
hbm:det_miner, 采矿炸药
hbm:det_charge, 炸药
hbm:block_semtex, 塞姆汀块
hbm:det_n2, N²炸药
hbm:det_nuke, 核炸药
hbm:det_bale, 野火炸药
hbm:red_barrel, 炸药桶
hbm:pink_barrel, 煤油桶
hbm:yellow_barrel, 核废料桶
hbm:vitrified_barrel, 玻璃化核废料桶
hbm:lox_barrel, 液氧桶
hbm:taint_barrel, IMP残渣桶
hbm:red_cable, 紫铜电线
hbm:red_wire_coated, 密封紫铜电缆
hbm:red_wire_sealed, 辐射密封紫铜电缆座
hbm:cable_switch, 电源开关
hbm:cable_detector, 红石电源开关
hbm:machine_detector, 功率检测器
hbm:cable_diode, 紫铜二极管
hbm:red_cable_gauge, 功率计
hbm:red_pylon, 电线杆
hbm:red_pylon_large, 大型输电塔
hbm:substation, 变电站
hbm:barrel_plastic, 安全桶™
hbm:barrel_corroded, 被腐蚀的桶
hbm:barrel_iron, 铁桶
hbm:barrel_steel, 钢桶
hbm:barrel_tcalloy, 锝-钢合金桶
hbm:barrel_antimatter, 磁约束反物质容器
hbm:machine_uf6_tank, 六氟化铀储罐
hbm:machine_puf6_tank, 六氟化钚储罐
hbm:machine_fluidtank, 储罐
hbm:machine_bat9000, 巨尻-9000
hbm:machine_orbus, 重型磁储罐
hbm:machine_armor_table, 装甲改装台
hbm:turret_light, 轻型机枪炮塔
hbm:turret_heavy, 重型机枪炮塔
hbm:turret_rocket, 火箭炮塔
hbm:turret_flamer, 喷火炮塔
hbm:turret_tau, 陶子炮塔
hbm:turret_spitfire, 重炮炮塔
hbm:turret_cwis, Mk-15“密集阵”近防系统
hbm:turret_cheapo, 奇普-加特林哨兵
hbm:turret_chekhov, 重机枪炮塔“契诃夫的枪”
hbm:turret_friendly, 轻机枪炮塔“友好先生”
hbm:turret_jeremy, 重炮炮塔“杰里米”
hbm:turret_tauon, XVL1456原型陶子发射器炮塔"陶恩"
hbm:turret_richard, 火箭炮塔“理查德”
hbm:turret_howard, 双联守门员近防系统“霍华德”
hbm:turret_howard_damaged, 守门员双链枪 CIWS“Methusalem”
hbm:turret_maxwell, 高能微波炮塔 "麦克斯韦"
hbm:turret_fritz, 重型火焰喷射器炮塔“弗里茨”
hbm:turret_brandon, tile.turret_brandon.name
hbm:rail_highspeed, 高速轨道
hbm:rail_booster, 高速动力轨道
hbm:machine_siren, 警报器
hbm:broadcaster_pc, 腐败广播
hbm:geiger, 盖革计数器
hbm:fence_metal, 铁丝网围栏
hbm:ash_digamma, 灰烬
hbm:sand_boron, 硼砂
hbm:sand_lead, 铅砂
hbm:sand_uranium, 铀沙
hbm:sand_polonium, 钋沙
hbm:sand_quartz, 石英砂
hbm:sand_gold, 金砂
hbm:sand_gold198, 金-198沙
hbm:glass_uranium, 铀玻璃
hbm:glass_trinitite, 核融玻璃
hbm:glass_polonium, 钋玻璃
hbm:glass_boron, 硼玻璃
hbm:glass_lead, 铅玻璃
hbm:glass_ash, 灰烬玻璃
hbm:glass_quartz, 石英玻璃
hbm:seal_frame, 发射井舱门框架
hbm:seal_controller, 发射井舱门开关
hbm:seal_hatch, 发射井舱门
hbm:silo_hatch, 核弹发射井
hbm:vault_door, 避难所防爆门
hbm:blast_door, 防爆闸门
hbm:sliding_blast_door, 侧向滑动防爆门
hbm:sliding_blast_door_2, 侧向滑动防爆门
hbm:sliding_blast_door_keypad, tile.sliding_blast_door_keypad.name
hbm:small_hatch, 小型舱口
hbm:sliding_seal_door, 滑动密封门
hbm:sliding_gate_door, 小型QE 密封防辐射门
hbm:qe_containment, QE 密封防辐射门
hbm:qe_sliding, QE推拉门
hbm:fire_door, 防火门
hbm:water_door, 防水门
hbm:large_vehicle_door, 大型车门
hbm:round_airlock_door, 圆形气闸门
hbm:secure_access_door, 安全检修门
hbm:transition_seal, 巨型安全门
hbm:keypad_test, tile.keypad_test.name
hbm:barbed_wire, 带刺铁丝网
hbm:barbed_wire_fire, 烈焰铁丝网
hbm:barbed_wire_poison, 剧毒铁丝网
hbm:barbed_wire_acid, 腐蚀铁丝网
hbm:barbed_wire_wither, 凋零铁丝网
hbm:barbed_wire_ultradeath, 辐射铁丝网
hbm:spikes, 地刺
hbm:crate, 补给箱
hbm:crate_weapon, 武器补给箱
hbm:crate_lead, 危险品补给箱
hbm:crate_metal, 机器补给箱
hbm:crate_red, 红色补给箱
hbm:crate_iron, 铁箱
hbm:crate_steel, 钢箱
hbm:crate_desh, Desh板条箱
hbm:crate_tungsten, 钨箱
hbm:crate_can, 罐头补给箱
hbm:crate_jungle, 硫砷钢箱
hbm:crate_ammo, 星辉补给箱
hbm:safe, 保险箱
hbm:machine_keyforge, 锁匠桌
hbm:machine_solar_boiler, 太阳能锅炉
hbm:solar_mirror, 定日镜
hbm:machine_telelinker, 炮塔ID管理器
hbm:machine_satlinker, 卫星ID管理器
hbm:sat_dock, 卸货平台
hbm:soyuz_capsule, 货物着陆舱
hbm:book_guide, HBM的核科技mod手册[遗留]
hbm:machine_boiler_off, 锅炉
hbm:machine_boiler_on, 锅炉
hbm:machine_boiler_electric_off, 电锅炉
hbm:machine_boiler_electric_on, 电锅炉
hbm:machine_boiler_rtg_off, RTG锅炉
hbm:machine_boiler_rtg_on, RTG锅炉
hbm:machine_battery_potato, 马铃薯电池组
hbm:machine_battery, 蓄电池
hbm:machine_lithium_battery, 锂蓄电池
hbm:machine_saturnite_battery, 土星蓄电池
hbm:machine_desh_battery, Desh蓄电池
hbm:machine_schrabidium_battery, Sa326蓄电池
hbm:machine_euphemium_battery, Ep蓄电池
hbm:machine_radspice_battery, Neoveline蓄电池
hbm:machine_dineutronium_battery, Spark蓄电池
hbm:machine_electronium_battery, 电素蓄电池
hbm:machine_fensu, FEnSU飞轮储能系统
hbm:machine_transformer, 底部充电座
hbm:machine_transformer_20, 顶端充电座
hbm:machine_transformer_dnt, DNT底部充电座
hbm:machine_transformer_dnt_20, DNT顶端充电座
hbm:machine_converter_he_rf, HE→RF转换器
hbm:machine_converter_rf_he, RF→HE转换器
hbm:machine_press, 火力锻压机
hbm:machine_epress, 电动锻压机
hbm:machine_difurnace_on, 高炉
hbm:machine_difurnace_off, 高炉
hbm:machine_difurnace_ext, 高炉烟道
hbm:machine_difurnace_rtg_on, 核高炉
hbm:machine_difurnace_rtg_off, 核高炉
hbm:machine_coal_off, 火力发电机
hbm:machine_coal_on, 火力发电机
hbm:machine_diesel, 柴油发电机
hbm:machine_industrial_generator, 工业发电机
hbm:machine_generator, 核反应堆[旧]
hbm:machine_reactor_small, 核反应堆
hbm:machine_controller, 反应堆遥控模块
hbm:machine_reactor, 增殖反应堆
hbm:machine_reactor_on, 增殖反应堆
hbm:rbmk_blank, RBMK反应堆结构柱
hbm:rbmk_rod, RBMK反应堆燃料棒
hbm:rbmk_rod_mod,  RBMK反应堆慢化燃料棒
hbm:rbmk_rod_reasim,  RBMK反应堆燃料棒(ReaSim)
hbm:rbmk_rod_reasim_mod,  RBMK反应堆慢化燃料棒(ReaSim)
hbm:rbmk_control, RBMK反应堆控制棒
hbm:rbmk_control_mod,  RBMK反应堆慢化控制棒
hbm:rbmk_control_auto, RBMK反应堆自动控制棒
hbm:rbmk_boiler, RBMK反应堆蒸汽管道
hbm:rbmk_heater, RBMK反应堆流体加热器
hbm:rbmk_reflector, RBMK反应堆碳化钨中子反射器
hbm:rbmk_absorber, RBMK反应堆硼中子吸收器
hbm:rbmk_moderator, RBMK反应堆石墨慢化剂
hbm:rbmk_outgasser, RBMK反应堆辐照通道
hbm:rbmk_cooler, RBMK反应堆紧急冷却器
hbm:rbmk_storage, RBMK 储存柱
hbm:rbmk_console, RBMK石墨式反应堆控制台
hbm:rbmk_crane_console, RBMK 起重机控制台
hbm:rbmk_loader, RBMK反应堆蒸汽导出器
hbm:rbmk_steam_inlet, RBMK ReaSim 进水口
hbm:rbmk_steam_outlet, RBMK ReaSim 蒸汽出口
hbm:pribris, RBMK石墨式反应堆残骸
hbm:pribris_burning, 燃烧的RBMK反应堆残骸
hbm:pribris_radiating, 阴燃的RBMK反应堆残骸
hbm:pribris_digamma, 发黑的RBMK反应堆残骸
hbm:block_corium, 熔融堆芯冷凝物
hbm:block_corium_cobble,  熔融物凝固石
hbm:machine_assembler, 装配机
hbm:machine_chemplant, 化工厂
hbm:machine_chemfac, 大型化工厂
hbm:machine_mixer, 工业搅拌机
hbm:machine_rtg_grey, 放射性同位素发电机
hbm:machine_turbine, 汽轮机
hbm:machine_large_turbine, 工业汽轮机
hbm:machine_chungus, “利维坦”巨型汽轮机
hbm:machine_condenser, 蒸汽冷凝器
hbm:machine_tower_small, 辅助冷却塔
hbm:machine_tower_large, 冷却塔
hbm:machine_deuterium_extractor, 氘提取器
hbm:machine_deuterium_tower, 氘萃取塔
hbm:anvil_iron, 铁砧
hbm:anvil_lead, 铅砧
hbm:anvil_steel, 钢砧
hbm:anvil_meteorite, 陨石砧
hbm:anvil_starmetal, 星辉金属砧
hbm:anvil_ferrouranium, 铀-铁合金砧
hbm:anvil_bismuth, 铋砧
hbm:anvil_schrabidate, Sa-铁合金砧
hbm:anvil_dnt, 双聚中子态素砧
hbm:anvil_osmiridium, 铱锇砧
hbm:anvil_murky, 暗黑砧
hbm:conveyor, 传送带
hbm:conveyor_express, 快速输送带
hbm:crane_ejector, 输送带导入器
hbm:crane_inserter, 输送带输入器
hbm:machine_nuke_furnace_off, 核熔炉
hbm:machine_nuke_furnace_on, 核熔炉
hbm:machine_rtg_furnace_off, 放射性同位素热力炉[RTG]
hbm:machine_rtg_furnace_on, 放射性同位素热力炉[RTG]
hbm:machine_selenium, 星型发动机
hbm:launch_pad, 导弹发射台
hbm:machine_centrifuge, 离心机
hbm:machine_gascent, 气体离心机
hbm:machine_silex, 激光同位素分离室
hbm:machine_fel, FEL自由电子激光器
hbm:machine_crystallizer, 矿物酸化机
hbm:machine_shredder, 粉碎机
hbm:machine_waste_drum, 乏燃料池
hbm:machine_storage_drum, 核废料处理桶
hbm:machine_well, 钻油塔
hbm:machine_pumpjack, 石油钻机
hbm:machine_fracking_tower, 水力压裂塔
hbm:oil_pipe, 原油抽取管
hbm:machine_flare, 高架火炬
hbm:drill_pipe, 钻杆
hbm:machine_excavator, 大型采矿钻机
hbm:machine_mining_laser, 采矿激光
hbm:barricade, 沙袋
hbm:machine_turbofan, 涡扇发动机
hbm:machine_schrabidium_transmutator, Sa326嬗变装置
hbm:machine_combine_factory, CMB炼钢炉
hbm:machine_teleporter, 传送机
hbm:field_disturber, 高能场干扰器
hbm:machine_forcefield, 力场发生器
hbm:machine_radar, 雷达
hbm:radiobox, 无线怪物清除箱
hbm:radiorec, 坏掉的收音机
hbm:bm_power_box, 黑山基地电源开关
hbm:tesla, 特斯拉线圈
hbm:machine_fraction_tower, 分馏塔
hbm:fraction_spacer, 分馏塔分离器
hbm:machine_catalytic_cracker, 催化裂化塔
hbm:machine_refinery, 炼油厂
hbm:machine_electric_furnace_off, 电炉
hbm:machine_electric_furnace_on, 电炉
hbm:machine_arc_furnace_off, 电弧炉
hbm:machine_arc_furnace_on, 电弧炉
hbm:machine_microwave, 微波炉
hbm:machine_cyclotron, 回旋加速器
hbm:machine_radgen, 辐射能量发电机
hbm:heater_firebox, 燃烧室
hbm:heater_oven, 加热炉
hbm:heater_oilburner, 流体燃烧器
hbm:heater_electric, 电加热器
hbm:heater_heatex, 换热加热器
hbm:heater_rt, 放射性同位素加热器
hbm:furnace_iron, 铁炉
hbm:furnace_steel, 钢炉
hbm:heat_boiler, 大型锅炉
hbm:radsensor, 辐射传感器
hbm:machine_amgen, 环境辐射发电机
hbm:machine_geo, 地热发电机
hbm:machine_minirtg, 放射性同位素电池
hbm:rtg_polonium, PT 同位素电池
hbm:machine_spp_bottom, ZPE电位发生器 [底部]
hbm:machine_spp_top, ZPE电位发生器 [顶部]
hbm:marker_structure, 多方块结构信标
hbm:muffler, 消声器
hbm:struct_launcher, 发射台部件
hbm:struct_scaffold, 发射台骨架
hbm:struct_launcher_core, 紧凑型发射台核心组件
hbm:struct_launcher_core_large, 发射台核心组件
hbm:struct_soyuz_core, 联盟号发射器核心组件
hbm:struct_iter_core, 聚变反应堆核心组件
hbm:struct_plasma_core, 等离子加热器核心组件
hbm:factory_titanium_hull, 工厂外壳
hbm:factory_titanium_furnace, 工厂端口
hbm:factory_titanium_conductor, 工厂电力端口
hbm:factory_titanium_core, 工厂核心组件
hbm:factory_advanced_hull, 高级工厂外壳
hbm:factory_advanced_furnace, 高级工厂端口
hbm:factory_advanced_conductor, 高级工厂电力端口
hbm:factory_advanced_core, 高级工厂核心组件
hbm:reactor_element, 反应堆室
hbm:reactor_control, 控制棒
hbm:reactor_hatch, 反应堆端口
hbm:reactor_ejector, 反应堆废料排出器
hbm:reactor_inserter, 反应堆燃料插入器
hbm:reactor_conductor, 反应堆锅炉
hbm:reactor_computer, 反应堆控制器
hbm:fusion_conductor, 超导磁体
hbm:fusion_center, 中心磁铁
hbm:fusion_motor, 磁体马达
hbm:fusion_heater, 等离子加热器
hbm:fusion_hatch, 聚变反应堆端口
hbm:fusion_core_block, 聚变反应堆控制
hbm:plasma, 等离子
hbm:iter, 聚变反应堆
hbm:plasma_heater, 等离子加热器
hbm:watz_element, Watz反应室
hbm:watz_control, 加强控制棒
hbm:watz_cooler, Watz反应堆过冷器
hbm:watz_end, Watz反应堆稳定元件
hbm:watz_hatch, Watz反应堆端口
hbm:watz_conductor, Watz电力端口
hbm:watz_core, Watz反应堆控制器
hbm:fwatz_conductor, 4000K高温超导磁体
hbm:fwatz_cooler, 再生冷却液储液罐散热器
hbm:fwatz_tank, 再生冷却液储液罐
hbm:fwatz_scaffold, S.A.F.E 反应堆结构支架
hbm:fwatz_hatch, S.A.F.E 反应堆端口
hbm:fwatz_computer, 奇点反聚变反应堆矩阵
hbm:fwatz_core, 奇点反聚变反应堆核心(S.A.F.E)
hbm:fwatz_plasma, 不稳定反Sa326等离子体
hbm:ams_base, AMS基座 [开发中]
hbm:ams_emitter, AMS发射极 [开发中]
hbm:ams_limiter, AMS稳能器 [开发中]
hbm:dfc_emitter, DFC发射器
hbm:dfc_injector, DFC燃料喷射器
hbm:dfc_receiver, DFC接收器
hbm:dfc_stabilizer, DFC稳定器
hbm:dfc_core, 暗核聚变堆核心
hbm:uu_gigafactory, UU物质超级工厂
hbm:hadron_plating, 粒子加速器镀层
hbm:hadron_plating_blue, 粒子加速器镀层 (蓝)
hbm:hadron_plating_black, 粒子加速器镀层 (黑)
hbm:hadron_plating_yellow, 粒子加速器镀层(YelloDye)
hbm:hadron_plating_striped, 粒子加速器镀层(低温危险)
hbm:hadron_plating_voltz, 粒子加速器镀层 (VOLTZ)
hbm:hadron_plating_glass, 粒子加速器镀层 (窗口)
hbm:hadron_coil_alloy, 密集超导线圈
hbm:hadron_coil_gold, 致密金线圈
hbm:hadron_coil_neodymium, 致密钕线圈
hbm:hadron_coil_magtung, 致密4000K超导线圈
hbm:hadron_coil_schrabidium, 密集Sa326线圈
hbm:hadron_coil_schrabidate, 致密Sa酸铁线圈
hbm:hadron_coil_starmetal, 密集星辉线圈
hbm:hadron_coil_chlorophyte, 致密叶绿线圈
hbm:hadron_coil_mese, 密集Mese线圈
hbm:hadron_diode, 肖基特二极管
hbm:hadron_analysis, 粒子加速器分析室壁
hbm:hadron_analysis_glass, 粒子加速器分析室窗口
hbm:hadron_access, 粒子加速器接入终端
hbm:hadron_core, 粒子加速器核心组件
hbm:hadron_power, 粒子加速器电源接口
hbm:machine_missile_assembly, 导弹装配台
hbm:compact_launcher, 紧凑型发射台
hbm:launch_table, 大型发射台
hbm:soyuz_launcher, 联盟号发射平台
hbm:deco_sat_mapper, 表面测绘卫星(装饰块)
hbm:deco_sat_radar, 雷达探测卫星(装饰块)
hbm:deco_sat_scanner, 绘测和资源探测卫星(装饰块)
hbm:deco_sat_laser, 轨道死光炮(装饰块)
hbm:deco_sat_foeq, 实验型核能PEAF-Mk.I FOEQ Duna探测器(装饰块)
hbm:deco_sat_resonator, X晶体共振卫星(装饰块)
hbm:absorber, 辐射吸收器
hbm:absorber_red, 增强型辐射吸收器
hbm:absorber_green, 高级辐射吸收器
hbm:absorber_pink, 精英辐射吸收器
hbm:decon, 玩家去污器
hbm:decon_digamma, Digamma 净化器
hbm:volcano_core, 火山核心
hbm:taint, 腐质
hbm:residue, 云残留
hbm:vent_chlorine, 氯气排气口
hbm:vent_cloud, 云排气口
hbm:vent_pink_cloud, 粉色云排气口
hbm:vent_chlorine_seal, 氯气容器
hbm:chlorine_gas, 氯气
hbm:gas_radon, 氡气
hbm:gas_radon_dense, 高浓度氡气
hbm:gas_radon_tomb, 古墓气体
hbm:gas_monoxide, 一氧化碳
hbm:gas_asbestos, 石棉粉尘
hbm:gas_coal, 空气中的煤尘
hbm:gas_flammable, 可燃气体
hbm:gas_explosive, 爆炸性气体
hbm:ancient_scrap, 古代废金属
hbm:railgun_plasma, 电磁炮
hbm:book_crafting, tile.book_crafting.name
hbm:radio_torch_sender, 无线红石发射器
hbm:radio_torch_receiver, 无线电接收器
hbm:fluid_duct_mk2, 通用流体管道
hbm:fluid_duct_solid, 密封流体管道
hbm:fluid_duct_solid_sealed, 辐射密封流体管
hbm:dungeon_chain, 金属链
hbm:ladder_sturdy, 坚固木头制梯子
hbm:ladder_iron, 铁制梯子
hbm:ladder_gold, 金制梯子
hbm:ladder_aluminium, 铝制梯子
hbm:ladder_copper, 铜制梯子
hbm:ladder_titanium, 钛制梯子
hbm:ladder_lead, 铅制梯子
hbm:ladder_cobalt, 钴制梯子
hbm:ladder_steel, 钢制梯子
hbm:ladder_tungsten, 钨制梯子
hbm:ladder_red, 红梯
hbm:ladder_red_top, 红梯顶
hbm:railing_end_floor, 栏杆末端（地板）
hbm:railing_end_self, 栏杆末端（自己）
hbm:railing_end_flipped_floor, 栏杆末端翻转（地板）
hbm:railing_end_flipped_self, 栏杆末端翻转（自己）
hbm:railing_normal, 栏杆
hbm:railing_bend, 栏杆弯头
hbm:control_panel_custom, 自定义控制面板[WIP]
hbm:boxcar, 车厢
hbm:boat, 船
hbm:null, tile.null.name
hbm:void, tile.void.name
hbm:ngtv, tile.ngtv.name
hbm:undef, tile.undef.name
hbm:dummy_block_assembler, tile.dummy_block_assembler.name
hbm:dummy_port_assembler, tile.dummy_port_assembler.name
hbm:dummy_block_chemplant, tile.dummy_block_chemplant.name
hbm:dummy_port_chemplant, tile.dummy_port_chemplant.name
hbm:dummy_block_reactor_small, tile.dummy_block_reactor_small.name
hbm:dummy_port_reactor_small, tile.dummy_port_reactor_small.name
hbm:dummy_block_centrifuge, tile.dummy_block_centrifuge.name
hbm:dummy_block_gascent, tile.dummy_block_gascent.name
hbm:dummy_block_uf6, tile.dummy_block_uf6.name
hbm:dummy_block_puf6, tile.dummy_block_puf6.name
hbm:dummy_block_fluidtank, tile.dummy_block_fluidtank.name
hbm:dummy_port_fluidtank, tile.dummy_port_fluidtank.name
hbm:dummy_block_refinery, tile.dummy_block_refinery.name
hbm:dummy_port_refinery, tile.dummy_port_refinery.name
hbm:dummy_block_cyclotron, tile.dummy_block_cyclotron.name
hbm:dummy_port_cyclotron, tile.dummy_port_cyclotron.name
hbm:dummy_block_vault, tile.dummy_block_vault.name
hbm:dummy_block_blast, tile.dummy_block_blast.name
hbm:dummy_block_silo_hatch, tile.dummy_block_silo_hatch.name
hbm:dummy_block_radgen, tile.dummy_block_radgen.name
hbm:dummy_port_radgen, tile.dummy_port_radgen.name
hbm:dummy_block_well, tile.dummy_block_well.name
hbm:dummy_port_well, tile.dummy_port_well.name
hbm:dummy_block_pumpjack, tile.dummy_block_pumpjack.name
hbm:dummy_port_pumpjack, tile.dummy_port_pumpjack.name
hbm:dummy_block_flare, tile.dummy_block_flare.name
hbm:dummy_port_flare, tile.dummy_port_flare.name
hbm:dummy_block_turbofan, tile.dummy_block_turbofan.name
hbm:dummy_port_turbofan, tile.dummy_port_turbofan.name
hbm:dummy_plate_compact_launcher, tile.dummy_plate_compact_launcher.name
hbm:dummy_port_compact_launcher, tile.dummy_port_compact_launcher.name
hbm:dummy_plate_launch_table, tile.dummy_plate_launch_table.name
hbm:dummy_port_launch_table, tile.dummy_port_launch_table.name
hbm:dummy_block_ams_limiter, tile.dummy_block_ams_limiter.name
hbm:dummy_port_ams_limiter, tile.dummy_port_ams_limiter.name
hbm:dummy_block_ams_emitter, tile.dummy_block_ams_emitter.name
hbm:dummy_port_ams_emitter, tile.dummy_port_ams_emitter.name
hbm:dummy_block_ams_base, tile.dummy_block_ams_base.name
hbm:dummy_port_ams_base, tile.dummy_port_ams_base.name
hbm:dummy_plate_cargo, tile.dummy_plate_cargo.name
hbm:ntm_dirt, 泥土
hbm:pink_log, 粉色原木
hbm:pink_planks, 粉色木板
hbm:pink_slab, 粉色木半砖
hbm:pink_double_slab, 粉红木双层板
hbm:pink_stairs, 粉色木台阶
hbm:toxic_block, 绿色软泥
hbm:radwater_block, 核污染水
hbm:mud_block, 毒泥
